timestamp,open
12/31/2018,170982.4658
12/28/2018,170970.8409
12/27/2018,167120.735
12/26/2018,161689.4035
12/24/2018,164251.1232
12/21/2018,168686.2235
12/20/2018,170833.9969
12/19/2018,174274.2551
12/18/2018,175153.471
12/17/2018,177264.2965
12/14/2018,179927.9581
12/13/2018,181913.5714
12/12/2018,181881.4131
12/11/2018,182306.3068
12/10/2018,180008.7098
12/7/2018,184141.3917
12/6/2018,182242.6812
12/4/2018,190379.4186
12/3/2018,190931.591
11/30/2018,187323.0147
11/29/2018,187268.9613
11/28/2018,184154.3919
11/27/2018,182259.1025
11/26/2018,181316.2473
11/23/2018,180179.7648
11/21/2018,181847.8863
11/20/2018,181633.048
11/19/2018,186842.6923
11/16/2018,186007.9439
11/15/2018,184296.0254
11/14/2018,187332.587
11/13/2018,186795.4811
11/12/2018,189797.8316
11/9/2018,191177.917
11/8/2018,192018.1255
11/7/2018,189811.516
11/6/2018,187366.798
11/5/2018,186543.695
11/2/2018,187849.1799
11/1/2018,185942.2656
10/31/2018,185122.57
10/30/2018,180680.6001
10/29/2018,183552.2715
10/26/2018,182540.3238
10/25/2018,183020.6325
10/24/2018,187330.548
10/23/2018,186178.3147
10/22/2018,189798.5158
10/19/2018,189916.2017
10/18/2018,191718.444
10/17/2018,192380.0779
10/16/2018,189327.0951
10/15/2018,189106.7831
10/12/2018,189565.8879
10/11/2018,189999.006
10/10/2018,196637.979
10/9/2018,197227.0992
10/8/2018,196886.3577
10/5/2018,198597.5919
10/4/2018,199747.7725
10/3/2018,200592.0863
10/2/2018,200052.2436
10/1/2018,200222.6144
9/28/2018,199110.0727
9/27/2018,199220.9095
9/26/2018,199585.6056
9/25/2018,199911.9785
9/24/2018,199917.4591
9/21/2018,200938.9927
9/20/2018,199773.7661
9/19/2018,198875.392
9/18/2018,197790.2123
9/17/2018,198685.8631
9/14/2018,198860.3255
9/13/2018,198208.2775
9/12/2018,197622.5784
9/11/2018,196478.5694
9/10/2018,197150.4597
9/7/2018,196252.0857
9/6/2018,197646.5192
9/5/2018,197848.3778
9/4/2018,198215.7971
8/31/2018,198312.279
8/30/2018,199035.4858
8/29/2018,198466.2285
8/28/2018,198523.0119
8/27/2018,197376.2523
8/24/2018,195847.7185
8/23/2018,195706.7624
8/22/2018,195754.6578
8/21/2018,195790.2372
8/20/2018,195271.5916
8/17/2018,194203.5379
8/16/2018,193732.7808
8/15/2018,193493.9949
8/14/2018,193489.1985
8/13/2018,194007.8441
8/10/2018,194243.209
8/9/2018,195494.6473
8/8/2018,195467.2854
8/7/2018,195407.7514
8/6/2018,194338.3224
8/3/2018,193608.2665
8/2/2018,191614.4426
8/1/2018,193030.0869
7/31/2018,192247.3461
7/30/2018,192881.618
7/27/2018,194479.2785
7/26/2018,194009.8968
7/25/2018,192794.7221
7/24/2018,192996.5601
7/23/2018,191524.8029
7/20/2018,191892.9201
7/19/2018,192222.721
7/18/2018,192358.1965
7/17/2018,190852.2283
7/16/2018,191400.9728
7/13/2018,191371.5376
7/12/2018,190427.9982
7/11/2018,190200.8509
7/10/2018,190798.8592
7/9/2018,189913.4785
7/6/2018,187317.5341
7/5/2018,186394.5213
7/3/2018,187015.7999
7/2/2018,185078.0889
6/29/2018,186595.682
6/28/2018,184649.7603
6/27/2018,186686.0059
6/26/2018,186252.9015
6/25/2018,187677.4338
6/22/2018,188898.7734
6/21/2018,189479.6762
6/20/2018,189510.4661
6/19/2018,188298.0282
6/18/2018,189240.8834
6/15/2018,190061.2632
6/14/2018,190432.7946
6/13/2018,190756.4238
6/12/2018,190596.33
6/11/2018,190225.4691
6/8/2018,189244.3113
6/7/2018,189860.1093
6/6/2018,188382.8715
6/5/2018,188055.1301
6/4/2018,187590.5379
6/1/2018,186018.8914
5/31/2018,186174.8936
5/30/2018,184905.6586
5/29/2018,185089.0433
5/25/2018,186354.166
5/24/2018,186856.3698
5/23/2018,185695.9396
5/22/2018,187362.7063
5/21/2018,187160.8477
5/18/2018,185926.5285
5/17/2018,186087.9976
5/16/2018,185602.8925
5/15/2018,186011.3718
5/14/2018,187371.5943
5/11/2018,186292.5794
5/10/2018,185082.8784
5/9/2018,183242.3335
5/8/2018,182704.5297
5/7/2018,183394.2303
5/4/2018,179364.8519
5/3/2018,179818.4966
5/2/2018,181608.4093
5/1/2018,180836.6091
4/30/2018,183542.6992
4/27/2018,183061.0083
4/26/2018,181431.1895
4/25/2018,180286.4894
4/24/2018,183425.6976
4/23/2018,183056.212
4/20/2018,184230.3472
4/19/2018,184818.7627
4/18/2018,185431.1533
4/17/2018,184242.6563
4/16/2018,182693.589
4/13/2018,183158.845
4/12/2018,181580.3631
