timestamp,open
7/20/2016,27775.6992
7/19/2016,27790.0508
7/18/2016,27920.6602
7/15/2016,27966.1406
7/14/2016,27857.8008
7/13/2016,27912.1406
7/12/2016,27667.8105
7/11/2016,27358.2305
7/8/2016,27292.1992
7/7/2016,27209.9707
7/5/2016,27340.7207
7/4/2016,27314.4395
7/1/2016,27064.3301
6/30/2016,26926.1699
6/29/2016,26627.1504
6/28/2016,26410.6602
6/27/2016,26347.8105
6/24/2016,26367.4805
6/23/2016,26753.1992
6/22/2016,26791.6797
6/21/2016,26907.4199
6/20/2016,26497.1094
6/17/2016,26653.8496
6/16/2016,26686.0293
6/15/2016,26500.7891
6/14/2016,26482.5
6/13/2016,26468.2695
6/10/2016,26742.2598
6/9/2016,26994.4805
6/8/2016,27085.2402
6/7/2016,26833.5391
6/6/2016,26897.8398
6/3/2016,26919.2305
6/2/2016,26694.2793
6/1/2016,26684.4609
5/31/2016,26817.75
5/30/2016,26694.75
5/27/2016,26415.9297
5/26/2016,26008.25
5/25/2016,25432.0996
5/24/2016,25256.9707
5/23/2016,25447.7207
5/20/2016,25428.4199
5/19/2016,25713.8398
5/18/2016,25671.4805
5/17/2016,25756.1406
5/16/2016,25528.8008
5/13/2016,25739.9395
5/12/2016,25684.5996
5/11/2016,25548.9707
5/10/2016,25682.9805
5/9/2016,25321.8301
5/6/2016,25223.6699
5/5/2016,25187.6602
5/4/2016,25210.8691
5/3/2016,25500.1406
5/2/2016,25565.4395
4/29/2016,25612.9102
4/28/2016,26078.2793
4/27/2016,25956.4199
4/26/2016,25604.9199
4/25/2016,25891.0293
4/22/2016,25892.4902
4/21/2016,25979.6797
4/20/2016,25942.3398
4/18/2016,25833.1602
4/13/2016,25358.4199
4/12/2016,25056.4707
4/11/2016,24789.4004
4/8/2016,24665.8008
4/7/2016,24998.7891
4/6/2016,24978.8594
4/5/2016,25372.4395
4/4/2016,25333.9805
4/1/2016,25301.6992
3/31/2016,25364.75
3/30/2016,25062.0605
3/29/2016,24957.2402
3/28/2016,25417.1094
3/23/2016,25322.0996
3/22/2016,25331.0098
3/21/2016,25007.5605
3/18/2016,24729.4102
3/17/2016,24852.1797
3/16/2016,24537.6094
3/15/2016,24832.0391
3/14/2016,24801.6992
3/11/2016,24620.3906
3/10/2016,24815.6992
3/9/2016,24527.2695
3/8/2016,24655.1895
3/4/2016,24704.5898
3/3/2016,24386.6699
3/2/2016,24044.9609
3/1/2016,23153.3203
2/29/2016,23238.5
2/26/2016,23141.0801
2/25/2016,23105.1602
2/24/2016,23332.9395
2/23/2016,23850.4102
2/22/2016,23783.4707
2/19/2016,23640.3203
2/18/2016,23536.4707
2/17/2016,23237.2305
2/16/2016,23688.6094
2/15/2016,23223.4297
2/12/2016,23060.3906
2/11/2016,23758.4609
2/10/2016,23938.3203
2/9/2016,24076.8496
2/8/2016,24637.4102
2/5/2016,24360.3594
2/4/2016,24386.4492
2/3/2016,24393.5898
2/2/2016,24868.2109
2/1/2016,24982.2207
1/29/2016,24347.3105
1/28/2016,24481.8594
1/27/2016,24643.1309
1/25/2016,24540.9707
1/22/2016,24122.0605
1/21/2016,24194.75
1/20/2016,24325.7695
1/19/2016,24257.2793
1/18/2016,24400.7793
1/15/2016,24881.7598
1/14/2016,24606.1992
1/13/2016,24804.6406
1/12/2016,24862.9297
1/11/2016,24787.1094
1/8/2016,24969.0195
1/7/2016,25224.6992
1/6/2016,25628.2305
1/5/2016,25744.6992
1/4/2016,26116.5195
1/1/2016,25998.6589
12/31/2015,25980.8594
12/30/2015,26123.8691
12/29/2015,26075.6797
12/28/2015,25858.5195
12/24/2015,25893.8398
12/23/2015,25697.6602
12/22/2015,25731.0703
12/21/2015,25425.3203
12/18/2015,25764.6699
12/17/2015,25596.6309
12/16/2015,25402.4707
12/15/2015,25186.6797
12/14/2015,24935.5996
12/11/2015,25281.7695
12/10/2015,25136.7109
12/9/2015,25299.3398
12/8/2015,25488.4199
12/7/2015,25746.0293
12/4/2015,25810.0605
12/3/2015,26123.8594
12/2/2015,26239.3906
12/1/2015,26201.2695
11/30/2015,26142.5293
11/27/2015,26003.1992
11/26/2015,25769.8105
11/24/2015,25785.6094
11/23/2015,25945.1406
11/20/2015,25856.1309
11/19/2015,25640.3398
11/18/2015,25837.7109
11/17/2015,25897.8809
11/16/2015,25580.1504
11/13/2015,25724.0898
11/10/2015,26094.0898
11/9/2015,25809
11/6/2015,26284.0098
11/5/2015,26557.8008
11/4/2015,26704.0195
11/3/2015,26660.7109
11/2/2015,26641.6895
10/30/2015,26878.4805
10/29/2015,27083.6992
10/28/2015,27131.7109
10/27/2015,27291.0605
10/26/2015,27575.0391
10/23/2015,27466.6406
10/21/2015,27312.3496
10/20/2015,27402.9004
10/19/2015,27305.6191
10/16/2015,27062.8008
10/15/2015,26842.1895
10/14/2015,26760.3203
10/13/2015,26874.2891
10/12/2015,27242.5996
10/9/2015,26974.9199
10/8/2015,27116.8594
10/7/2015,26966.8594
10/6/2015,26976.6602
10/5/2015,26379.4199
10/1/2015,26344.1895
9/30/2015,25986.5195
9/29/2015,25496.3809
9/28/2015,25922.7109
9/24/2015,25798.0508
9/23/2015,25526.5293
9/22/2015,26274.3691
9/21/2015,26107.9805
9/18/2015,26130.3594
9/16/2015,25884.0508
9/15/2015,25908.3398
9/14/2015,25706.8691
9/11/2015,25793.7695
9/10/2015,25522.9609
9/9/2015,25682.8691
9/8/2015,24972.0098
9/7/2015,25302.9805
9/4/2015,25772.5801
9/3/2015,25614.6895
9/2/2015,25891.9492
9/1/2015,26127.0391
8/31/2015,26469.4199
8/28/2015,26542.8398
8/27/2015,26137.0293
8/26/2015,26063.2695
8/25/2015,25916.2598
8/24/2015,26730.4004
8/21/2015,27440.0996
8/20/2015,27959.1895
8/19/2015,27851.8105
8/18/2015,27949.1309
8/17/2015,28093.5391
8/14/2015,27668.0605
8/13/2015,27635.25
8/12/2015,27880.7598
8/11/2015,28193.2598
8/10/2015,28250.7793
8/7/2015,28327.1094
8/6/2015,28291.8809
8/5/2015,28138.0391
8/4/2015,28225.0391
8/3/2015,28089.0898
7/31/2015,27814.5098
7/30/2015,27685.8203
7/29/2015,27540.4609
7/28/2015,27630.2109
7/27/2015,28117.6504
7/24/2015,28390.5
7/23/2015,28540.9707
7/22/2015,28159.4199
7/21/2015,28381.8203
7/20/2015,28544.2793
7/17/2015,28480.9199
7/16/2015,28259.6992
7/15/2015,28022.1406
7/14/2015,27986.9199
7/13/2015,27739.3203
7/10/2015,27705.3594
7/9/2015,27681.4902
7/8/2015,28031.4492
7/7/2015,28220.1094
7/6/2015,27857.1992
7/3/2015,27973.1191
7/2/2015,28100.3809
7/1/2015,27823.6504
6/30/2015,27627.3906
6/29/2015,27451.0703
6/26/2015,27880.7207
6/25/2015,27660.2207
6/24/2015,27852.3203
6/23/2015,27760.1094
6/22/2015,27427.1895
6/19/2015,27207.7598
6/18/2015,26916.9902
6/17/2015,26815.4102
6/16/2015,26586.8594
6/15/2015,26498.6699
6/12/2015,26340.3203
6/11/2015,26959.9805
6/10/2015,26517.3203
6/9/2015,26510.2891
6/8/2015,26814.3105
6/5/2015,26819.8203
6/4/2015,26940.6406
6/3/2015,27230.6797
6/2/2015,27890.7305
6/1/2015,27770.7891
5/29/2015,27553.0293
5/28/2015,27619.3105
5/27/2015,27447.4004
5/26/2015,27633.6602
5/25/2015,27893.25
5/22/2015,27849.5391
5/21/2015,27885.3594
5/20/2015,27749.3008
5/19/2015,27663.0801
5/18/2015,27416.9707
5/15/2015,27233.9004
5/14/2015,27290.1699
5/13/2015,27023.7109
5/12/2015,27502.9102
5/11/2015,27249.4199
5/8/2015,26814.3809
5/7/2015,26721.3398
5/6/2015,27473.3594
5/5/2015,27561.3203
5/4/2015,27204.6309
4/30/2015,27242.0508
4/29/2015,27395.7109
4/28/2015,27215.6094
4/27/2015,27565.4902
4/24/2015,27804.5801
4/23/2015,27977.2695
4/22/2015,27756.6797
4/21/2015,27860.5098
4/20/2015,28525.6504
4/17/2015,28682.9707
4/16/2015,28876.2305
4/15/2015,29087.25
4/13/2015,28955.1309
4/10/2015,28889.2695
4/9/2015,28858.4199
4/8/2015,28601.4902
4/7/2015,28582.3301
4/6/2015,28351.9395
4/1/2015,27954.8594
3/31/2015,28069.8496
3/30/2015,27655.7891
3/27/2015,27649.7793
3/26/2015,27937.6191
3/25/2015,28216.0898
3/24/2015,28209.3301
3/23/2015,28317.2891
3/20/2015,28465.4395
3/19/2015,28805.2207
3/18/2015,28766.8691
3/17/2015,28595
3/16/2015,28546.3105
3/13/2015,29134.9297
3/12/2015,28798.6094
3/11/2015,28725.75
3/10/2015,28924.0605
3/9/2015,29316.5391
3/5/2015,29436.7695
3/4/2015,29937.2695
3/3/2015,29500.1895
3/2/2015,29533.4199
2/28/2015,29985.4879
2/27/2015,28865.1191
2/26/2015,29051.9004
2/25/2015,29115.3203
2/24/2015,29016.5508
2/23/2015,29316.5801
2/20/2015,29446.2109
2/19/2015,29434.9102
2/18/2015,29136.0703
2/16/2015,29170.7695
2/13/2015,28888.9902
2/12/2015,28650.25
2/11/2015,28450.2598
2/10/2015,28122.4805
2/9/2015,28566.5
2/6/2015,28892.2109
2/5/2015,28912.3809
2/4/2015,29129.8496
2/3/2015,29217.4004
2/2/2015,29143.6309
1/30/2015,29801.5996
1/29/2015,29516.4902
1/28/2015,29565.7207
1/27/2015,29451.6504
1/23/2015,29189.4492
1/22/2015,28957.7891
1/21/2015,28843.0898
1/20/2015,28324.8496
1/19/2015,28249.8398
1/16/2015,28056.6094
1/15/2015,27831.1602
1/14/2015,27432.1406
1/13/2015,27611.5605
1/12/2015,27523.8594
1/9/2015,27404.1895
1/8/2015,27178.7695
1/7/2015,26983.4297
1/6/2015,27694.2305
1/5/2015,27978.4297
1/2/2015,27521.2793
1/1/2015,27489.1165
12/31/2014,27358.3008
12/30/2014,27478.3008
12/29/2014,27492.5589
12/26/2014,27516.4236
12/24/2014,27530.2598
12/23/2014,27733.1191
12/22/2014,27479.8691
12/19/2014,27292.5508
12/18/2014,27053.8594
12/17/2014,26724.0098
12/16/2014,27181.1797
12/15/2014,27136.2793
12/12/2014,27598.9609
12/11/2014,27796.3398
12/10/2014,27711.9609
12/9/2014,28134.2207
12/8/2014,28433
12/5/2014,28604.5
12/4/2014,28616.9297
12/3/2014,28472.3203
12/2/2014,28522.4609
12/1/2014,28748.2207
11/28/2014,28490.7109
11/27/2014,28397.8008
11/26/2014,28321.5801
11/25/2014,28520.7598
11/24/2014,28413.0098
11/21/2014,28100.0996
11/20/2014,28100.8398
11/19/2014,28193.9004
11/18/2014,28209.0293
11/17/2014,28018.6797
11/14/2014,27949.5391
11/13/2014,28048.5605
11/12/2014,27958.6406
11/11/2014,27911.25
11/10/2014,27919.4492
11/7/2014,27902.7109
11/5/2014,27907.1895
11/3/2014,27943.0391
10/31/2014,27439.0605
10/30/2014,27098.9395
10/29/2014,27017.4395
10/28/2014,26788.7305
10/27/2014,26959.5703
10/22/2014,26782.5703
10/21/2014,26552.4492
10/20/2014,26434.1602
10/17/2014,25950
10/16/2014,26260.3496
10/15/2014,26354.89756
10/14/2014,26537.4199
10/13/2014,26275.0703
10/10/2014,26551.7402
10/9/2014,26394.3691
10/8/2014,26229.6699
10/7/2014,26487.5098
10/1/2014,26681.4707
9/30/2014,26610.7109
9/29/2014,26694.4102
9/26/2014,26429.3008
9/25/2014,26808.6602
9/24/2014,26817.9395
9/23/2014,27244.9805
9/22/2014,27008.1191
9/19/2014,27139.3906
9/18/2014,26573.8906
9/17/2014,26627.2109
9/16/2014,26854.9004
9/15/2014,26998.0703
9/12/2014,27048.1504
9/11/2014,27143.2207
9/10/2014,27230.9395
9/9/2014,27316.4297
9/8/2014,27145.1191
9/5/2014,27127.2598
9/4/2014,27164.9492
9/3/2014,27128.0605
9/2/2014,26888.2109
9/1/2014,26733.1797
8/28/2014,26620.1797
8/27/2014,26553.2402
8/26/2014,26349.8691
8/25/2014,26490.3105
8/22/2014,26419.5293
8/21/2014,26322.6602
8/20/2014,26496.2891
8/19/2014,26482.5605
8/18/2014,26123.6895
8/14/2014,25948.3008
8/13/2014,25861.4707
8/12/2014,25703.7793
8/11/2014,25476.8691
